image_id,filename,path,category,domain_label,is_hard_sample,source,group_id,sha256,notes,split
v2_hard_pos_0928,v2_hard_pos_0928.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0928.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_92,e1163234f26cb07dc599b78ce9348c2a875df59cca46c0d434bb7b347ad187bf,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0929,v2_hard_pos_0929.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0929.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_92,e3145bc59b713dbb8a6cd8cad4e90e84ed007f842aa65f370e1ece7992e68249,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0930,v2_hard_pos_0930.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0930.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_92,3a3ba8f691a56e8714c5931274ebecceecacc08ad8bb1186fb9b4b1bed626739,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0931,v2_hard_pos_0931.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0931.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,b18af64d88c6a561a8fd4c6a2ec006909e21df9ccb9fab90e19666edc9313b01,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0932,v2_hard_pos_0932.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0932.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,7d2e7cb794b51e4690ecddf8972bb8c6f8b487fe5f63df9adc964df6a44a695e,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0933,v2_hard_pos_0933.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0933.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,28c1c59b654eae04071ee9e750146a210604d0811e0d833bda79e1bd7c216bd2,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0934,v2_hard_pos_0934.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0934.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,68cc4a5679e9368a148ccba3aaa0531ac590f17b0f06ae692b9f0338ce6e744c,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0935,v2_hard_pos_0935.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0935.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,296568531dd4ecff5f5ae996599a6c2dd0fee5229226af2d79612f0f727377ca,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0936,v2_hard_pos_0936.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0936.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,8861d6930f49b8d3d03bc1108dcb66de02493966be03ac5c8b7f80d2629bd9e4,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0937,v2_hard_pos_0937.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0937.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,7ac6d129b6fa00c7e5e48143d3579cf6b36fc99146c2a6845cee06a33a4a0838,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0938,v2_hard_pos_0938.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0938.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,5d3aa58cb6b066394a015404d7fe5020a2260bf64dd1d25eb0a8e7d9866a3d98,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0939,v2_hard_pos_0939.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0939.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,0d56085d32a79ddb7f7a3078d960f986d60c94398f84aa30547dea930b778840,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0940,v2_hard_pos_0940.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0940.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_93,2c7ed300f25dd9e930b2e355d3e67caa1ed1caa9c0a4421af5f9b914249d87fe,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0941,v2_hard_pos_0941.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0941.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,e1325d236dd27eae660ba8ecf05022cf077542524bb52485cd4303834eae14c7,Hard positive astronomical observation (faint_galaxy),VAL
v2_hard_pos_0942,v2_hard_pos_0942.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0942.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,818e6c336d958f7dcd75cb3c3e57b77557a303de691670f43336c9be46c88ab1,Hard positive astronomical observation (low_contrast_lsb),VAL
v2_hard_pos_0943,v2_hard_pos_0943.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0943.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,b7db59f32b3013e7af895f4d070347ad8417160aaa6a06e1647245e0f0e1dca0,Hard positive astronomical observation (diffuse_nebula),VAL
v2_hard_pos_0944,v2_hard_pos_0944.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0944.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,74a05dc34f739facd3b4453e176a3073944e43a1bb1e68f3a13a216aa1b9b647,Hard positive astronomical observation (crowded_field_cluster),VAL
v2_hard_pos_0945,v2_hard_pos_0945.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0945.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,7b0391991f2c823e0f6f695a3236348c655aaaba37932353cec7420e87487b56,Hard positive astronomical observation (high_redshift_deep),VAL
v2_hard_pos_0946,v2_hard_pos_0946.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0946.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,7b581af84fc32e6687214872e08bb721983291aba7e1114ac8e2a958e1887381,Hard positive astronomical observation (faint_galaxy),VAL
v2_hard_pos_0947,v2_hard_pos_0947.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0947.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,05186f856ad2ba5292888001bd58d44f13a21a101168d901ba9aabc2f28e1799,Hard positive astronomical observation (low_contrast_lsb),VAL
v2_hard_pos_0948,v2_hard_pos_0948.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0948.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,19e03c101448912d6f644f82e2c57ec13e97454a566e4745b51af3d898ca104a,Hard positive astronomical observation (diffuse_nebula),VAL
v2_hard_pos_0949,v2_hard_pos_0949.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0949.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,f329bf0213caac336fb83b8fa205cb9c8221b56cb4da382ef9b6818738186f3a,Hard positive astronomical observation (crowded_field_cluster),VAL
v2_hard_pos_0950,v2_hard_pos_0950.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0950.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_94,ff326f89c2e7bbb67783e3f28a457ddd7473f799bb9db8e44eed8c6fb1a7a94f,Hard positive astronomical observation (high_redshift_deep),VAL
v2_hard_pos_0951,v2_hard_pos_0951.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0951.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,6360b4e52b43047a5689a0e2e3c140c9cf6e20e23769ed387beaf5ceb1d0fabd,Hard positive astronomical observation (faint_galaxy),VAL
v2_hard_pos_0952,v2_hard_pos_0952.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0952.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,c108028935489964dc2ae0a14bd5406c7810aae35b5341960ed20fbd7a36a774,Hard positive astronomical observation (low_contrast_lsb),VAL
v2_hard_pos_0953,v2_hard_pos_0953.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0953.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,fa5b6af1beb147536df1c8ef4931e9eb8a5a956b3f607f4efd8e42f923866a28,Hard positive astronomical observation (diffuse_nebula),VAL
v2_hard_pos_0954,v2_hard_pos_0954.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0954.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,67cb01fd6b36989ce7bb00659e309999266913ec2f144a708311ac994b98c3e6,Hard positive astronomical observation (crowded_field_cluster),VAL
v2_hard_pos_0955,v2_hard_pos_0955.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0955.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,0277317496ab168af9ab34c955768d75e159a3c9356b532f07ef24dea6a9ed36,Hard positive astronomical observation (high_redshift_deep),VAL
v2_hard_pos_0956,v2_hard_pos_0956.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0956.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,a88a5cb15de1011ffe1e110c3390ce1ef54327a84f1efd2b1151e94d8bb38b18,Hard positive astronomical observation (faint_galaxy),VAL
v2_hard_pos_0957,v2_hard_pos_0957.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0957.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,fb1276dc5bf7bb3fbed4fe7f8c84be7d475dd08c6035368687a26e42055bdf3f,Hard positive astronomical observation (low_contrast_lsb),VAL
v2_hard_pos_0958,v2_hard_pos_0958.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0958.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,a54defefd1c9fb1b36c233db3840f05f2844fd83bc5aab8f238b2a5072e68655,Hard positive astronomical observation (diffuse_nebula),VAL
v2_hard_pos_0959,v2_hard_pos_0959.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0959.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,e7fae73429756030b086312c416972e255fbfadeb02d48cfb5124d0859eab7b4,Hard positive astronomical observation (crowded_field_cluster),VAL
v2_hard_pos_0960,v2_hard_pos_0960.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0960.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_95,a3d5d99a704b726c612d3623a5da54bdf5982138b19ac68a5f51066b52ede047,Hard positive astronomical observation (high_redshift_deep),VAL
v2_hard_pos_0961,v2_hard_pos_0961.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0961.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,990173d92ecbb463bf25a290c1239a8a507ef5118fffcbdec77328969eb5bffd,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0962,v2_hard_pos_0962.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0962.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,b981a204adf32317dac79b9575ab8f29d1ccb4d1b0eec398f75621b79f46c137,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0963,v2_hard_pos_0963.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0963.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,a76a173d3e8c8a398b1ac10817e730570cca21def47bfb5a7951208152419c86,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0964,v2_hard_pos_0964.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0964.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,ed890f60c899962d761411f04d81327380e5a6cd14cf6ecd1994bf48394eb4d0,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0965,v2_hard_pos_0965.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0965.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,abaabbc2a4e130349c12b60b1a925dfe812b01381e8b903b2da6256c58f80454,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0966,v2_hard_pos_0966.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0966.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,3c74d9de6d1902addc572b75efe26c18411ab67121a5b4d78f0ffd09085c65c0,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0967,v2_hard_pos_0967.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0967.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,25b1ed87839ae47fd85062c5f76182f052901cd97c24ecb5994c27ce99bc22d5,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0968,v2_hard_pos_0968.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0968.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,9c7ce357478639ce9b6ac66f326ab6ffa5f899e716f9f839814b5f6b35ea5b7b,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0969,v2_hard_pos_0969.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0969.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,6acbb7a30fac21a994e240fcc3bdd8e78ecd3697c52bdad22576ec2b1676cb42,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0970,v2_hard_pos_0970.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0970.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_96,517786079a1d2f5d2c28134f5115829f360721d9d2cf0c40e55e4e1fa7737648,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0971,v2_hard_pos_0971.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0971.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,318776f4489a259ac4b47c172cad7101b41a7150f9f5c0da97c644ed95b9167d,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0972,v2_hard_pos_0972.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0972.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,5c4ba1bef44ae5dbfb898aaafd1b241fdb0362aa0b6aa1d76b32579f61ce88b0,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0973,v2_hard_pos_0973.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0973.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,51994f7a226f3517bd64e30988b96548738343b74c1757c889fee9c77b8fe034,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0974,v2_hard_pos_0974.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0974.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,2b72218eae5aef3ae1c54fe8b71ba5ca4ce60d4ec851e74910332b0b13a45eb0,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0975,v2_hard_pos_0975.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0975.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,5aaaf5febafc3af5db6a728c1584fd2febf354a8e13c040a9aee096844e71c54,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0976,v2_hard_pos_0976.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0976.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,07244aee10c65dc5e20dde8f02e08c5b6c16e5ecc820b18129290846bfdef992,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0977,v2_hard_pos_0977.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0977.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,41f080883092ed13593146fa4fe2fe977450ebffa09e7f6d09def011912cdfda,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0978,v2_hard_pos_0978.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0978.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,32dae58aa71f95f05ca6f33bda8073a58a875b68a0c1cc7e0dbfcbddba25f9ba,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0979,v2_hard_pos_0979.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0979.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,1bfa724ee8de6df54ba39d7863053104aff4acd0c3d2f68f9187678b4fdfcca3,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0980,v2_hard_pos_0980.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0980.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_97,4d877055ebe6d286d91ddd262d8653e99d33410fab8d44561df8d0cf7ca2ec5a,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0981,v2_hard_pos_0981.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0981.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,6834a412790c1220540c307e0ec5ea58f1ca13fdeed7c04b0a02e15725990671,Hard positive astronomical observation (faint_galaxy),TEST
v2_hard_pos_0982,v2_hard_pos_0982.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0982.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,34f61cfdf34797fcaafbf705c4228150817f51e10f3c90e663234286a6bd66e1,Hard positive astronomical observation (low_contrast_lsb),TEST
v2_hard_pos_0983,v2_hard_pos_0983.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0983.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,9cae89326225965ff1a9469a0ac5db8616b675618016f3467039971906ed44eb,Hard positive astronomical observation (diffuse_nebula),TEST
v2_hard_pos_0984,v2_hard_pos_0984.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0984.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,a3356e4eddb0429c27d86fbc683fa12c76c1651d2ffd27c4e738d2c20132db2a,Hard positive astronomical observation (crowded_field_cluster),TEST
v2_hard_pos_0985,v2_hard_pos_0985.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0985.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,834eb47ecd3df42d9ccdc8156b96f5b7816e77d50f79a30f13ece84d475db25e,Hard positive astronomical observation (high_redshift_deep),TEST
v2_hard_pos_0986,v2_hard_pos_0986.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0986.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,bd97a6573f556eb984ceb2c272e799298a81d8da5f22e919e909ecb6c472f0e0,Hard positive astronomical observation (faint_galaxy),TEST
v2_hard_pos_0987,v2_hard_pos_0987.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0987.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,a61d9345146dcf3f1337332343f25efb50b09d15058a5d1f0b85a481b650684d,Hard positive astronomical observation (low_contrast_lsb),TEST
v2_hard_pos_0988,v2_hard_pos_0988.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0988.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,fd0c0207ba7f44baa09fc6bb5f4c651da066bc365e02d97065d35bc726b25f55,Hard positive astronomical observation (diffuse_nebula),TEST
v2_hard_pos_0989,v2_hard_pos_0989.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0989.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,050f777bce97f754b7234e1f1ac1ec7f21dbd18d5846391b5203aaf99e6aacf3,Hard positive astronomical observation (crowded_field_cluster),TEST
v2_hard_pos_0990,v2_hard_pos_0990.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0990.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_98,a2baaf75f1975f41d6b82d9f7c776fbc688e8b664615e606ca0c0a20af1e5b8c,Hard positive astronomical observation (high_redshift_deep),TEST
v2_hard_pos_0991,v2_hard_pos_0991.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0991.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,77bce3d0282e176eb2f0375ffae2861532126d661826be36e66ebd2cbfb895d7,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0992,v2_hard_pos_0992.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0992.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,97a8f90b53d8d2459c17664329c9a9efc25c8a5caca7acf8733bbd698fd6bfec,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0993,v2_hard_pos_0993.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0993.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,cb5a198f4048b4f3a871b7729c421a1b8b154003bdd28abfece596a7b6ca8cb1,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0994,v2_hard_pos_0994.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0994.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,3da8d07932d040f1a8dcc52184d1483c1647618680a52ec72ac2d165ce6b28de,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_0995,v2_hard_pos_0995.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0995.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,858be464a00f3510b3c3e9af0fb23761d21f446395f1f7b10765743c43af58e8,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_hard_pos_0996,v2_hard_pos_0996.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0996.jpg,faint_galaxy,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,a86b765150112066550233113bd327ae9b46a1b1f8f2154422b36166cffe6a27,Hard positive astronomical observation (faint_galaxy),TRAIN
v2_hard_pos_0997,v2_hard_pos_0997.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0997.jpg,low_contrast_lsb,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,442e551c4bc1fe0b15e495adfa67c1576cd032323563f8217f9683b1a67b0c61,Hard positive astronomical observation (low_contrast_lsb),TRAIN
v2_hard_pos_0998,v2_hard_pos_0998.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0998.jpg,diffuse_nebula,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,756327d16102c8dc793b94464032dd6f350a16f5e01552b6499fed4b1198d5d0,Hard positive astronomical observation (diffuse_nebula),TRAIN
v2_hard_pos_0999,v2_hard_pos_0999.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_0999.jpg,crowded_field_cluster,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,c88c7770ad0785f33dd7d430b2eba70e342ab1500a809e7e3a498c029327a428,Hard positive astronomical observation (crowded_field_cluster),TRAIN
v2_hard_pos_1000,v2_hard_pos_1000.jpg,ml/data/domain_gate_v2/hard_positives/v2_hard_pos_1000.jpg,high_redshift_deep,ASTRONOMICAL,True,Hard Positive Astronomical Target Generator,hard_pos_grp_99,1a352e365cc264225eaedfccae25e268932747d0ef9144ba962f214de7f3d0c6,Hard positive astronomical observation (high_redshift_deep),TRAIN
v2_non_astro_0001,v2_non_astro_0001.jpg,ml/data/domain_gate_v2/non_astronomical/v2_non_astro_0001.jpg,natural_scenes,NON_ASTRONOMICAL,False,Standard Non-Astronomical Generator,non_astro_grp_0,83f7e0ab39d67f9eb0fef914fe81739bfbe71345f3a77e0719e61513d4a90067,Standard non-astronomical sample (natural_scenes),TEST
v2_non_astro_0002,v2_non_astro_0002.jpg,ml/data/domain_gate_v2/non_astronomical/v2_non_astro_0002.jpg,objects_vehicles,NON_ASTRONOMICAL,False,Standard Non-Astronomical Generator,non_astro_grp_0,de6ca50f1976d5092bc6efd520e1ab4dad43455f3227aa1cfba960989be4d11e,Standard non-astronomical sample (objects_vehicles),TEST
v2_non_astro_0003,v2_non_astro_0003.jpg,ml/data/domain_gate_v2/non_astronomical/v2_non_astro_0003.jpg,biological,NON_ASTRONOMICAL,False,Standard Non-Astronomical Generator,non_astro_grp_0,81a2caf3e52c0f76f8e88fc9646af9a29941a51c5cc4453f33ae77738669a443,Standard non-astronomical sample (biological),TEST
