image_id,filename,path,source,domain_label,group_id,split,subcategory,width,height,channels,format,sha256
non_astro_0025,non_astro_0025.jpg,ml/data/domain_gate/non_astronomical/non_astro_0025.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_2,TRAIN,natural_scenes,224,224,3,JPEG,f284e2d8f898344315e253c061434e2fc7e8ec18c1e719a23b1e2d19af67f7bb
non_astro_0026,non_astro_0026.jpg,ml/data/domain_gate/non_astronomical/non_astro_0026.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_2,TRAIN,natural_scenes,224,224,3,JPEG,a4acd487fc5c0fb012883250aad0478a0099092b99a3bda2c903901543493735
non_astro_0027,non_astro_0027.jpg,ml/data/domain_gate/non_astronomical/non_astro_0027.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_2,TRAIN,natural_scenes,224,224,3,JPEG,3fe3b55f1e05d45184c15b00314e63e60b48b9271a02463eb2fa35559eea36b5
non_astro_0028,non_astro_0028.jpg,ml/data/domain_gate/non_astronomical/non_astro_0028.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_2,TRAIN,natural_scenes,224,224,3,JPEG,2a2997de78c6255311e9f4f60c6970f00d7c2be80bcb6f6fda69d87804e4eb33
non_astro_0029,non_astro_0029.jpg,ml/data/domain_gate/non_astronomical/non_astro_0029.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_2,TRAIN,natural_scenes,224,224,3,JPEG,ba5fffc5a3f67458d2df392bb89843ac5d09ff3ba567180d451322131a40da4d
non_astro_0030,non_astro_0030.jpg,ml/data/domain_gate/non_astronomical/non_astro_0030.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_2,TRAIN,natural_scenes,224,224,3,JPEG,29bb0f9a416f5f4595f7b84ab35e571b3ac8ed8df6819e61847dac6746f4564c
non_astro_0031,non_astro_0031.jpg,ml/data/domain_gate/non_astronomical/non_astro_0031.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,7f16871a37c8bc6fa4b2e62d77ffb920f7b23cee955cbb3b107f121549992448
non_astro_0032,non_astro_0032.jpg,ml/data/domain_gate/non_astronomical/non_astro_0032.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,d40bb3fcfbf5d5ea10acc4d78b92978a3efa624360a23064063d4d3262a61e01
non_astro_0033,non_astro_0033.jpg,ml/data/domain_gate/non_astronomical/non_astro_0033.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,1d305e9f54d9167cd841adbae3a519704c5e5c2ef579fd7870239f8119ae3d78
non_astro_0034,non_astro_0034.jpg,ml/data/domain_gate/non_astronomical/non_astro_0034.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,b0d2ddeb8b6ab6503b3c1904d488049558d7a0a8354f9983b842c0f1e8f04ff6
non_astro_0035,non_astro_0035.jpg,ml/data/domain_gate/non_astronomical/non_astro_0035.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,f236cbc5d7e80d4814f542e23d68f7ebfb56d58f308a286c31d4f519eb8673b5
non_astro_0036,non_astro_0036.jpg,ml/data/domain_gate/non_astronomical/non_astro_0036.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,9b126317fa02db9c37a60c4e88993a042fcdf612238045910ea52e7bd905aa01
non_astro_0037,non_astro_0037.jpg,ml/data/domain_gate/non_astronomical/non_astro_0037.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,c3d1a5c2440dbef74629319bc0829f935625aa2f3a36cc069e72c04dfe9099e7
non_astro_0038,non_astro_0038.jpg,ml/data/domain_gate/non_astronomical/non_astro_0038.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,208d76c4f99125371699d6f5eadf189f5c37487ac54982956c0f1b3ce568c3e5
non_astro_0039,non_astro_0039.jpg,ml/data/domain_gate/non_astronomical/non_astro_0039.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,c5334c003df461aca482a930dc52890d2874d01ffd8fe7517ceaa03a289d61ea
non_astro_0040,non_astro_0040.jpg,ml/data/domain_gate/non_astronomical/non_astro_0040.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_3,TRAIN,natural_scenes,224,224,3,JPEG,ab7f76dab8b7b107f50ede80c4b52d357d469e2bef54c992bca17aa02d69cf41
non_astro_0041,non_astro_0041.jpg,ml/data/domain_gate/non_astronomical/non_astro_0041.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,f85fc2638e26647d0d19b21119c8b7910fe019d90e055db3499e7e6d8be8661e
non_astro_0042,non_astro_0042.jpg,ml/data/domain_gate/non_astronomical/non_astro_0042.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,b5dbfaa010827c3e4397ee6949fa274597cab1dd19818c6dc341ab7b95fa477c
non_astro_0043,non_astro_0043.jpg,ml/data/domain_gate/non_astronomical/non_astro_0043.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,7641483c82a5523c7969f534cb7b817b4d4530ba094acc78a90cab95c12807f0
non_astro_0044,non_astro_0044.jpg,ml/data/domain_gate/non_astronomical/non_astro_0044.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,ab7e1fc1a6995c767132022d01315eafe8ed4b27c6073963a5701413b6d3b575
non_astro_0045,non_astro_0045.jpg,ml/data/domain_gate/non_astronomical/non_astro_0045.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,313e7cd924b3eba4b46ce6e6aba7971648adf4e1e6445a47c2e30d7aa0bf3f1c
non_astro_0046,non_astro_0046.jpg,ml/data/domain_gate/non_astronomical/non_astro_0046.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,4d95f45ce73a8635f7c3a709cf699fff7ffcd520a1602f857bbff08b42e195c3
non_astro_0047,non_astro_0047.jpg,ml/data/domain_gate/non_astronomical/non_astro_0047.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,ef01399843f61d8cbb894643c6892c34479e772185e5f5a8dbaa35e91bf0dcf8
non_astro_0048,non_astro_0048.jpg,ml/data/domain_gate/non_astronomical/non_astro_0048.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,1d2814f65ffb6134e62ad869d76eb222c444c96650004d5cb4b22c84b275138f
non_astro_0049,non_astro_0049.jpg,ml/data/domain_gate/non_astronomical/non_astro_0049.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,ed72d933526bd69797fb772e1b7081ecc2f9d8ea6a342d8ca84b410f948fd8db
non_astro_0050,non_astro_0050.jpg,ml/data/domain_gate/non_astronomical/non_astro_0050.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_4,TRAIN,natural_scenes,224,224,3,JPEG,7a07944e50d41a3f6f238f995b6fceae3600a303d05a2aa416338d9347cc2bed
non_astro_0051,non_astro_0051.jpg,ml/data/domain_gate/non_astronomical/non_astro_0051.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,3da58c20f121ad30d937b9c4af7f05097e3097bf5c426288d12ffad55322367e
non_astro_0052,non_astro_0052.jpg,ml/data/domain_gate/non_astronomical/non_astro_0052.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,baa4562fdb6ac50e1f679a829fa696f7c01b07642291bb078181996acea17167
non_astro_0053,non_astro_0053.jpg,ml/data/domain_gate/non_astronomical/non_astro_0053.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,88ce7d59083d4fd5d311a77da24b823b15d47269216d1b2f9c5ca257278a17a1
non_astro_0054,non_astro_0054.jpg,ml/data/domain_gate/non_astronomical/non_astro_0054.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,b7b2af344bc80fddf9061845804bbef46e3d554ff2422280ac64abf89b19d2e7
non_astro_0055,non_astro_0055.jpg,ml/data/domain_gate/non_astronomical/non_astro_0055.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,05d4be896bef462787fde487ee1f16076f17ac100d5e95c13b511baacb1bf0cc
non_astro_0056,non_astro_0056.jpg,ml/data/domain_gate/non_astronomical/non_astro_0056.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,4776970ba8a1750b74802d47f7bfd1de95c3202dd0ab33922b3dca1472e2bd54
non_astro_0057,non_astro_0057.jpg,ml/data/domain_gate/non_astronomical/non_astro_0057.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,888e711e5a231cbbbe76445506eca549fbf9aefe2610add7fb0411f96a0ce86d
non_astro_0058,non_astro_0058.jpg,ml/data/domain_gate/non_astronomical/non_astro_0058.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,9b8179a3354bf7579897525d43839201cd40ea78ee8da187bf5eefd21a6cf29c
non_astro_0059,non_astro_0059.jpg,ml/data/domain_gate/non_astronomical/non_astro_0059.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,3a818f7ad86215efeef6a07d483657db060689bc219daa14739dc7c0d55c67dd
non_astro_0060,non_astro_0060.jpg,ml/data/domain_gate/non_astronomical/non_astro_0060.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_5,TRAIN,natural_scenes,224,224,3,JPEG,f5bf22d8a693777c247abd834f1860ad16eae07b841ee13b47f994e34312f0cf
non_astro_0061,non_astro_0061.jpg,ml/data/domain_gate/non_astronomical/non_astro_0061.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,04b63dc09c961c0cdc92343d3705818bd4e89c7ad9a08463c3035e5ebcfdc534
non_astro_0062,non_astro_0062.jpg,ml/data/domain_gate/non_astronomical/non_astro_0062.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,ded736925786b97881038e2091c9cad5c282a47035ddae4e5143616f81444edc
non_astro_0063,non_astro_0063.jpg,ml/data/domain_gate/non_astronomical/non_astro_0063.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,b07a5202c1cd953034dcc57a6a3a53a9789991e1db8020cca4d3d621a91d7ff5
non_astro_0064,non_astro_0064.jpg,ml/data/domain_gate/non_astronomical/non_astro_0064.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,fccdcf09b73e79fb5afa7158aa5444d700bd7949ba47dc0e035c667deb90aacc
non_astro_0065,non_astro_0065.jpg,ml/data/domain_gate/non_astronomical/non_astro_0065.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,2694d03a04a6a3337f76875cb554d07183f45758c6b5ed9d13ae7f620d34a2c4
non_astro_0066,non_astro_0066.jpg,ml/data/domain_gate/non_astronomical/non_astro_0066.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,03c2f83c43bee47f8afb7e3294d406fef98eeaf89a4db8e2d29db551a642ac78
non_astro_0067,non_astro_0067.jpg,ml/data/domain_gate/non_astronomical/non_astro_0067.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,90800cababe1d1adc5b983690dc854b7bdc4ee8c0f48536a3d81a1f9c6e9bf88
non_astro_0068,non_astro_0068.jpg,ml/data/domain_gate/non_astronomical/non_astro_0068.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,6ba57c6eb1b2d3dbecac8a5fb80f81d086a957b49935801c88b03505ed3e0a52
non_astro_0069,non_astro_0069.jpg,ml/data/domain_gate/non_astronomical/non_astro_0069.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,7a3c5ab8b46937cf3966e819d82347e943b1c624411261846f8740507b9ba044
non_astro_0070,non_astro_0070.jpg,ml/data/domain_gate/non_astronomical/non_astro_0070.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_6,TRAIN,natural_scenes,224,224,3,JPEG,b363b0bce5c342b43a6b85749888ce5ca50b725715901171ea096e5984618126
non_astro_0071,non_astro_0071.jpg,ml/data/domain_gate/non_astronomical/non_astro_0071.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,e58f83444ad2d706a984d1ec7dde86217bbe042e80b9b4d0255c328f53376b1f
non_astro_0072,non_astro_0072.jpg,ml/data/domain_gate/non_astronomical/non_astro_0072.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,3c32d3e4a9eb14eb25f958b258eb9e8bd60d4775c2b021561318d8f3de5c2fbb
non_astro_0073,non_astro_0073.jpg,ml/data/domain_gate/non_astronomical/non_astro_0073.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,8bb9d75fc48044a74e0a91bc29dca1c8fa801adb2baf4089fb4c5c8ba88b3dfd
non_astro_0074,non_astro_0074.jpg,ml/data/domain_gate/non_astronomical/non_astro_0074.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,543a58fe4a9df8d5099904593bed0596f780e9912f177dfd61f12aa19bbce191
non_astro_0075,non_astro_0075.jpg,ml/data/domain_gate/non_astronomical/non_astro_0075.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,560ed53f3a13530be85dcbfce8b7162fe35c9dce52d59d6c2474a8f7cac252e2
non_astro_0076,non_astro_0076.jpg,ml/data/domain_gate/non_astronomical/non_astro_0076.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,3d25e28e42c0aa1490e567fe303e31123ec4f2f354321f56fe09a7ad8a239c40
non_astro_0077,non_astro_0077.jpg,ml/data/domain_gate/non_astronomical/non_astro_0077.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,8b4976a4a8153d73eb16a5e1dbd80b5d9b54ad5fd3cac721456e8b800da4234a
non_astro_0078,non_astro_0078.jpg,ml/data/domain_gate/non_astronomical/non_astro_0078.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,854611c131af01e27a3178b5fbb52622d871f46bf022222a9b8871f7a629ed04
non_astro_0079,non_astro_0079.jpg,ml/data/domain_gate/non_astronomical/non_astro_0079.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,db5f47032a308a5c5a15049514a16f8caf8025a794bb9269c1057262c88cf865
non_astro_0080,non_astro_0080.jpg,ml/data/domain_gate/non_astronomical/non_astro_0080.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_7,VAL,natural_scenes,224,224,3,JPEG,d46a3c7555abd83b435523962ef396a82db9df971e46b7e86525a0e6b9ecc266
non_astro_0081,non_astro_0081.jpg,ml/data/domain_gate/non_astronomical/non_astro_0081.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,c9191be9e6503e4f2e4947e541bd5626c922dbf1bdf6af059b9db647cf481af1
non_astro_0082,non_astro_0082.jpg,ml/data/domain_gate/non_astronomical/non_astro_0082.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,2d323a5092b042d06f98ec74f6e6d966952b49ebacde7cc1a1d10853e5019c30
non_astro_0083,non_astro_0083.jpg,ml/data/domain_gate/non_astronomical/non_astro_0083.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,ad1283df881ea1d90de9b34d1b8a2bb2f1fac87f5cbd97c0b2a6e87873a20d3f
non_astro_0084,non_astro_0084.jpg,ml/data/domain_gate/non_astronomical/non_astro_0084.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,1d3ec78011d1ee95d7118a7f3e68c1ededfdd981f8088bf53f53dbb300ecc7b1
non_astro_0085,non_astro_0085.jpg,ml/data/domain_gate/non_astronomical/non_astro_0085.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,0605a9c832ff59f0875d7bfdec5bf3c51554a5621cf01b5765687156caf58d5f
non_astro_0086,non_astro_0086.jpg,ml/data/domain_gate/non_astronomical/non_astro_0086.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,abecacee282327d63258ec03b725e478657098ccaa7ccb87b83651d43f264e5b
non_astro_0087,non_astro_0087.jpg,ml/data/domain_gate/non_astronomical/non_astro_0087.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,401f60e27aa6497deac7959142c116fd99ff410c78eb9cefa508dbf61012a338
non_astro_0088,non_astro_0088.jpg,ml/data/domain_gate/non_astronomical/non_astro_0088.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,3e89adeacfd27e120e1727f47bcd71b57c3a502565919bba65a697ae3a987a49
non_astro_0089,non_astro_0089.jpg,ml/data/domain_gate/non_astronomical/non_astro_0089.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,da6d47681cb745dd75642768f5bb742f29b7228c2f9fb8243da7d5c0bb7ff784
non_astro_0090,non_astro_0090.jpg,ml/data/domain_gate/non_astronomical/non_astro_0090.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_8,VAL,natural_scenes,224,224,3,JPEG,95aea8f44c2e5637aa3150e197a9757b901f1e27c1af64a1afe0871149266992
non_astro_0091,non_astro_0091.jpg,ml/data/domain_gate/non_astronomical/non_astro_0091.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,11735a417a23971a725d2beb0f486f8b976f07eb149acd95c9e782315d85414c
non_astro_0092,non_astro_0092.jpg,ml/data/domain_gate/non_astronomical/non_astro_0092.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,647f05937fe824f91e3cca6a3e640faa029645d8304596b0b6778a3d886dc64b
non_astro_0093,non_astro_0093.jpg,ml/data/domain_gate/non_astronomical/non_astro_0093.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,1a3b9ed1416959fee9a9d2c9a0eaa2dcf48b29db95d4410f59b69b30fb5adbd4
non_astro_0094,non_astro_0094.jpg,ml/data/domain_gate/non_astronomical/non_astro_0094.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,88a1939e7078ce549bd07ef52a84ff646acd2a75edabe0144e1f588c525ad663
non_astro_0095,non_astro_0095.jpg,ml/data/domain_gate/non_astronomical/non_astro_0095.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,1c95c0bdf784633701594830ba1cee68b146d94c1c0c9b7793fefb1036cee1cd
non_astro_0096,non_astro_0096.jpg,ml/data/domain_gate/non_astronomical/non_astro_0096.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,80745cfd4c879725d2d75f8bee9a9463dd8ca4f1edca3cd6c28fa6fd6c0c7884
non_astro_0097,non_astro_0097.jpg,ml/data/domain_gate/non_astronomical/non_astro_0097.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,77017dd6fac8cfc5a99bc47be68ab2b189815bad94a9955c0ca8f9d0e3b61abb
non_astro_0098,non_astro_0098.jpg,ml/data/domain_gate/non_astronomical/non_astro_0098.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,d9e5f1df006ffa42af3e7ff00ee97bc3cb8a38f4ff714a8e1029fdf5e88f1bff
non_astro_0099,non_astro_0099.jpg,ml/data/domain_gate/non_astronomical/non_astro_0099.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,178dea5acd6aeaf6979be285990f9cfd8b83f72f3af3c001d62cf6f296e09920
non_astro_0100,non_astro_0100.jpg,ml/data/domain_gate/non_astronomical/non_astro_0100.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_9,TEST,natural_scenes,224,224,3,JPEG,6d308f7eba291cc230d6fb598e359690bd2cdbd8f6636ef8aba869254982fb26
non_astro_0101,non_astro_0101.jpg,ml/data/domain_gate/non_astronomical/non_astro_0101.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_10,TRAIN,natural_scenes,224,224,3,JPEG,784f1707c7b25bce87cdf14450620773dff37e20f58e6950e3018127b002854d
non_astro_0102,non_astro_0102.jpg,ml/data/domain_gate/non_astronomical/non_astro_0102.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_10,TRAIN,natural_scenes,224,224,3,JPEG,0cf6d94bcc1fbae268e5167cea68092f088bb5bae5064f7068f634f4c335af17
non_astro_0103,non_astro_0103.jpg,ml/data/domain_gate/non_astronomical/non_astro_0103.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_10,TRAIN,natural_scenes,224,224,3,JPEG,551042b74bbf03e96101de71cf88c17155d1247cdc2043898dd26661ddfef85f
non_astro_0104,non_astro_0104.jpg,ml/data/domain_gate/non_astronomical/non_astro_0104.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_10,TRAIN,natural_scenes,224,224,3,JPEG,337b18924b7875d56fca3a48211feb64a7b37e0b49076eb131ebd52bffae2699
non_astro_0105,non_astro_0105.jpg,ml/data/domain_gate/non_astronomical/non_astro_0105.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_10,TRAIN,natural_scenes,224,224,3,JPEG,10595365d6caca87155d3efd2070f615bf433a401eabc3351a0bf575f8e650ff
non_astro_0106,non_astro_0106.jpg,ml/data/domain_gate/non_astronomical/non_astro_0106.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_10,TRAIN,natural_scenes,224,224,3,JPEG,0cb2624b0f4e29de2f8b6eb4fecb1c37a466e432ab441f38abf835163bfac921
non_astro_0107,non_astro_0107.jpg,ml/data/domain_gate/non_astronomical/non_astro_0107.jpg,Curated Non-Astronomical (Natural Scenes),NON_ASTRONOMICAL,non_astro_grp_natural_scenes_10,TRAIN,natural_scenes,224,224,3,JPEG,21e047c444c040178e7d84bb86a549acb840b22c209bced1d7b5326edc14e26f
